ID,AGE,EDUC,MARRIED,KIDS,LIFECL,OCCAT,RISK,HHOUSES,WSAVED,SPENDMOR,NWCAT,INCCL
3642,2,2,2,6,4,1,4,1,1,5,4,4
3643,5,2,1,1,6,3,3,1,3,2,3,4
3644,2,2,1,3,3,1,4,1,3,2,2,4
3645,2,1,1,4,3,1,4,0,2,5,1,3
3646,5,1,2,0,6,3,3,0,1,3,1,2
3647,5,1,2,0,6,3,3,0,3,3,1,2
3648,5,1,2,0,6,3,3,0,3,3,1,1
3649,3,4,2,0,1,2,3,1,2,5,5,1
3650,2,4,2,1,4,1,2,0,3,1,2,4
3651,5,4,1,0,6,3,3,1,3,4,4,4
3652,1,4,1,0,2,1,1,1,1,2,3,3
3653,5,2,2,0,6,3,4,0,3,5,1,1
3654,4,2,1,1,5,1,4,0,2,3,1,3
3655,3,2,1,0,2,1,3,1,2,5,3,4
3656,1,3,2,2,4,4,3,0,1,1,1,1
3657,1,4,1,1,3,1,3,1,1,5,4,4
3658,1,4,1,1,3,1,3,1,1,5,3,4
3659,4,2,2,2,5,1,4,1,2,4,2,2
3660,5,2,2,0,5,1,4,0,3,4,2,5
3661,2,2,2,2,4,1,4,0,2,1,1,2
3662,1,3,1,2,3,1,2,1,3,5,2,5
3663,1,3,1,2,3,1,2,1,3,5,3,5
3664,4,2,1,0,6,3,3,1,2,5,2,3
3665,3,3,2,3,4,1,4,0,2,5,1,3
3666,3,4,1,0,2,2,1,1,3,2,5,5
3667,6,1,1,0,5,2,4,1,3,5,5,5
3668,3,3,1,4,3,1,4,0,1,5,1,2
3669,3,2,1,4,3,1,4,0,1,5,1,3
3670,3,1,1,4,3,1,4,0,1,5,1,2
3671,3,2,1,4,3,1,4,0,1,5,1,2
3672,1,3,1,1,3,1,1,1,3,4,3,5
3673,5,3,1,0,6,3,4,1,3,5,2,4
3674,5,3,1,0,6,3,4,1,3,5,3,4
3675,3,4,1,1,3,2,1,0,3,3,3,1
3676,2,2,2,0,1,4,3,0,2,4,2,2
3677,1,3,2,1,4,1,3,0,2,5,1,2
3678,4,4,1,0,5,4,3,0,1,2,3,4
3679,3,3,2,2,4,3,4,0,2,5,1,3
3680,3,4,1,2,3,2,1,1,3,4,5,5
3681,2,2,2,0,1,1,2,1,3,5,2,3
3682,5,2,2,0,6,3,4,1,3,2,2,1
3683,6,3,2,0,6,3,4,1,2,5,3,2
3684,1,3,1,2,3,1,4,0,3,2,1,3
3685,1,3,1,2,3,1,4,0,3,2,2,3
3686,6,4,1,0,5,1,3,1,1,4,5,5
3687,2,3,1,0,2,4,3,0,1,5,2,3
3688,2,3,1,0,2,4,3,0,1,5,3,3
3689,5,2,2,0,6,3,4,1,2,1,3,2
3690,4,2,2,0,5,1,2,1,2,3,4,3
3691,4,2,2,0,5,1,2,1,2,3,3,3
3692,3,2,1,0,2,1,4,0,1,5,1,3
3693,4,4,2,1,5,1,3,1,3,4,5,5
3694,3,2,1,3,3,1,4,0,1,5,1,4
3695,3,3,1,3,3,1,4,0,1,5,1,4
3696,3,3,2,0,1,3,3,1,3,3,2,4
3697,3,3,2,0,1,3,3,1,3,3,3,4
3698,1,4,2,0,1,1,2,0,3,4,1,3
3699,4,4,2,0,5,1,3,1,3,5,3,4
3700,2,2,1,1,3,2,3,1,3,3,4,4
3701,4,4,1,0,6,3,3,1,1,3,5,5
3702,2,4,1,2,3,1,3,1,3,4,3,5
3703,1,1,1,1,3,1,4,0,3,5,1,3
3704,5,2,1,0,6,3,3,1,3,5,3,3
3705,2,2,1,4,3,1,3,1,3,5,2,4
3706,1,2,2,1,4,1,2,0,2,2,1,3
3707,1,2,2,1,4,1,2,0,2,2,1,2
3708,3,4,1,0,2,2,2,1,3,4,5,1
3709,3,2,2,0,1,3,4,1,3,5,2,1
3710,1,2,1,1,3,1,3,1,3,5,4,5
3711,5,4,1,0,6,3,2,1,2,5,4,4
3712,1,4,1,2,3,1,3,1,3,2,3,5
3713,1,4,1,2,3,1,3,1,3,2,2,5
3714,2,4,1,1,3,2,1,1,3,2,5,5
3715,2,4,1,4,3,2,3,1,2,2,4,5
3716,4,4,1,2,5,1,1,1,3,1,5,5
3717,5,2,1,0,6,3,4,1,3,5,3,3
3718,5,2,1,0,6,3,4,1,3,5,3,4
3719,2,2,1,2,3,1,4,1,1,2,2,3
3720,2,2,1,2,3,1,4,0,2,5,1,4
3721,4,3,2,0,5,1,2,1,2,2,2,3
3722,4,3,2,0,5,1,2,1,2,3,2,3
3723,4,3,2,0,5,1,2,1,2,1,2,3
3724,1,2,1,2,3,1,4,1,3,5,2,3
3725,3,4,2,2,4,2,2,1,3,5,5,5
3726,1,2,1,3,3,1,4,1,2,3,2,3
3727,2,2,2,0,1,1,4,1,3,4,1,3
3728,4,4,1,2,5,2,3,1,3,3,5,5
3729,2,2,1,1,3,2,2,1,3,5,4,5
3730,2,2,1,1,3,2,2,1,3,5,4,3
3731,2,2,1,1,3,2,2,1,3,5,4,4
3732,4,4,1,1,5,2,3,1,2,2,4,5
3733,6,4,1,0,5,1,2,1,3,2,5,5
3734,5,1,1,0,5,1,4,1,1,5,2,2
3735,3,2,1,1,3,3,3,1,2,2,3,4
3736,5,1,1,0,6,3,4,1,2,3,2,2
3737,3,2,2,0,1,3,4,0,2,5,1,2
3738,3,1,1,1,3,4,3,1,1,2,3,2
3739,2,3,2,0,1,2,3,1,2,2,2,3
3740,1,4,1,3,3,2,2,1,3,4,1,5
3741,6,4,1,1,6,3,3,1,2,4,5,5
3742,3,2,2,0,1,2,3,0,1,3,3,5
3743,2,1,2,1,4,1,2,0,3,5,2,3
3744,2,4,1,2,3,1,3,1,2,2,2,4
3745,2,4,1,2,3,1,3,1,2,2,3,4
3746,3,1,1,7,3,3,4,0,2,5,1,3
3747,2,4,1,4,3,1,3,0,3,4,2,4
3748,3,4,1,2,3,2,3,1,1,4,5,5
3749,2,4,1,1,3,1,4,1,2,4,4,4
3750,2,4,1,1,3,1,4,1,2,4,3,4
3751,3,4,1,0,2,1,1,1,3,2,4,4
3752,3,4,2,3,4,2,2,0,3,5,5,5
3753,1,3,2,0,1,1,3,0,3,2,1,3
3754,5,2,1,0,6,3,4,1,3,4,2,4
3755,4,4,1,1,5,1,4,1,1,1,3,4
3756,4,4,1,1,5,1,4,1,1,1,2,4
3757,1,3,2,2,4,1,3,0,3,5,1,2
3758,5,4,1,0,6,3,2,1,2,2,5,5
3759,4,3,2,0,5,1,4,1,3,5,3,4
3760,4,4,1,1,5,1,3,1,3,4,3,5
3761,2,4,1,4,3,1,3,1,2,2,5,5
3762,1,4,1,0,2,4,3,0,3,4,1,3
3763,1,4,2,0,1,2,2,0,3,1,5,5
3764,4,4,1,3,5,1,3,1,1,3,5,5
3765,6,4,2,0,6,3,3,0,2,3,3,3
3766,6,3,1,0,6,3,4,1,3,5,4,4
3767,3,4,2,0,1,1,3,1,3,2,2,3
3768,5,3,1,1,5,1,3,1,2,4,2,4
3769,3,4,1,0,2,2,3,1,3,3,5,5
3770,2,4,1,1,3,1,2,1,3,5,3,5
3771,4,4,1,2,5,1,4,1,3,1,3,4
3772,4,4,1,2,5,1,4,1,3,1,3,3
3773,2,2,1,5,3,1,3,1,2,2,5,5
3774,2,2,1,5,3,1,3,1,2,2,1,5
3775,3,2,1,0,2,2,4,1,1,3,3,5
3776,3,2,1,0,2,2,4,1,1,3,3,4
3777,3,2,1,0,2,2,4,1,1,3,3,3
3778,6,1,2,0,6,3,4,0,3,5,1,2
3779,6,2,2,0,6,3,4,1,3,1,3,2
3780,4,1,1,0,5,1,3,0,3,5,2,2
3781,4,1,1,0,5,1,3,0,3,5,2,3
3782,6,1,1,0,6,3,2,1,3,4,5,5
3783,6,1,1,0,6,3,2,1,3,4,5,4
3784,5,4,1,0,6,3,2,1,3,3,4,5
3785,2,3,1,0,2,2,3,1,1,4,3,3
3786,3,4,1,2,3,4,3,1,3,5,5,5
3787,3,2,1,1,3,1,2,1,2,4,3,4
3788,1,4,1,0,2,1,3,1,3,5,1,4
3789,3,4,1,2,3,2,2,1,3,4,3,5
3790,4,2,2,0,6,3,4,1,3,5,5,4
3791,2,4,1,3,3,1,3,1,3,4,5,5
3792,2,4,2,0,1,4,3,1,3,5,1,4
3793,2,3,2,4,4,1,4,1,3,2,4,4
3794,1,2,1,1,3,1,3,1,3,4,2,4
3795,3,2,2,0,1,3,4,0,2,3,1,1
3796,1,3,2,0,1,4,4,0,1,2,1,1
3797,3,2,1,0,2,1,4,0,2,5,1,2
3798,3,2,1,0,2,1,4,0,2,5,1,3
3799,4,3,1,0,5,1,2,0,1,3,1,5
3800,3,4,1,1,3,1,4,0,3,2,1,4
3801,3,4,1,1,3,1,4,0,3,2,2,5
3802,3,4,1,1,3,1,4,0,3,2,1,5
3803,2,3,1,1,3,2,2,1,3,2,5,5
3804,1,2,2,0,1,1,3,0,3,4,1,3
3805,2,4,1,3,3,1,2,1,3,4,4,5
3806,5,1,1,1,6,3,4,1,2,2,2,3
3807,1,2,2,1,4,1,3,0,2,5,1,2
3808,2,4,1,1,3,1,2,1,3,4,3,5
3809,4,1,2,0,6,3,4,0,2,3,1,2
3810,2,2,1,3,3,1,4,1,3,2,2,3
3811,4,1,1,0,6,3,4,1,2,4,2,2
3812,3,3,1,2,3,1,3,1,1,5,2,5
3813,3,4,1,1,3,4,2,0,1,4,5,5
3814,3,3,1,1,3,1,3,1,3,5,4,5
3815,5,3,2,0,6,3,3,1,3,4,3,2
3816,6,2,1,0,5,1,2,1,2,4,5,5
3817,6,4,2,0,6,3,4,1,1,1,5,2
3818,2,4,1,2,3,1,4,1,1,4,2,4
3819,6,2,2,0,6,3,3,0,3,2,2,3
3820,3,3,2,1,4,1,4,0,2,3,2,2
3821,5,1,2,1,6,3,4,1,1,2,3,1
3822,5,1,2,1,6,3,4,1,1,2,3,2
3823,3,2,1,0,2,2,3,1,3,3,5,5
3824,3,4,1,0,2,1,2,1,3,5,5,5
3825,4,1,2,0,6,3,3,1,1,3,3,3
3826,4,1,2,0,6,3,3,1,1,3,4,2
3827,4,1,2,0,6,3,3,1,1,3,3,2
3828,4,1,2,0,6,3,3,1,1,3,4,3
3829,2,3,1,0,2,1,4,0,3,3,2,4
3830,2,3,1,0,2,1,4,0,3,3,1,4
3831,3,3,2,2,4,1,3,1,3,4,4,5
3832,2,4,1,3,3,2,1,1,1,4,3,4
3833,2,4,1,3,3,2,1,1,1,4,4,4
3834,3,4,1,2,3,1,2,1,3,2,2,4
3835,6,4,2,0,5,1,3,1,2,5,5,4
3836,1,4,2,0,1,1,1,1,3,5,4,4
3837,3,2,2,2,4,3,4,1,2,3,2,1
3838,1,2,2,0,1,1,4,0,2,5,1,4
3839,1,2,1,8,3,4,4,1,3,1,2,4
3840,1,2,1,8,3,4,1,1,3,1,2,4
3841,1,2,1,8,3,4,3,1,3,1,3,4
3842,1,2,1,8,3,4,3,1,3,1,2,4
3843,5,4,2,0,5,1,3,1,1,5,2,4
3844,2,4,1,0,2,1,2,1,3,4,5,5
3845,5,1,1,0,6,3,3,0,2,4,1,3
3846,6,4,1,0,6,3,3,1,3,5,5,4
3847,3,4,1,2,3,2,1,1,1,1,5,5
3848,4,4,1,1,5,2,3,1,3,3,4,4
3849,1,2,2,0,1,1,4,1,1,2,2,3
3850,1,2,2,0,1,1,4,1,1,2,1,3
3851,1,3,2,1,4,1,4,0,2,2,1,2
3852,2,4,2,1,4,1,3,0,3,4,2,3
3853,3,4,1,0,2,1,2,1,3,2,4,5
3854,1,4,1,0,2,1,3,1,3,4,1,4
3855,2,2,2,0,1,1,3,0,2,2,1,1
3856,6,4,2,0,6,3,4,1,3,5,3,3
3857,2,1,1,3,3,3,4,1,1,5,2,4
3858,3,3,2,0,1,1,2,1,3,1,1,2
3859,3,3,2,0,1,1,2,1,3,1,2,2
3860,4,4,2,0,5,1,3,1,1,4,2,4
3861,3,3,2,0,1,3,4,0,1,5,1,2
3862,3,1,1,1,3,1,4,0,2,3,1,3
3863,3,1,1,1,3,1,4,0,2,3,1,4
3864,5,1,1,0,5,1,4,0,3,5,1,4
3865,2,4,1,7,3,1,3,1,3,2,5,5
3866,3,4,2,0,1,2,2,1,2,5,4,4
